"id","main","width","height","sourcepath","createddate","updateddate","oid","bbqdefid","otype","filesize","id","publicationid"
1443435661360901,1,600,325,"/data/content/video/landmark/broadcast/2015/09/28/1443435643325232.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2522587,255,"asset",46495,2522587,272
1443440618901749,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/28/1443440483735963/1443440483735963_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2522785,255,"asset",92295,2522785,272
1443458343794597,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/28/1443457280231880/1443457280231880_98.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2522987,255,"asset",90785,2522987,272
1443458958225982,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/28/1443458830348257/1443458830348257_35.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2522996,255,"asset",61698,2522996,272
1443474373920744,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/28/1443474145493703/1443474145493703_41.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523042,255,"asset",131478,2523042,272
1443541946507537,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/29/1443541677548312/1443541677548312_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523430,255,"asset",96524,2523430,272
1443607393431405,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/30/1443603397846788/1443603397846788_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523608,255,"asset",75162,2523608,272
1443607683355078,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/30/1443607429229163/1443607429229163_40.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523610,255,"asset",82020,2523610,272
1443614366289293,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/30/1443614271432711/1443614271432711_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523682,255,"asset",133565,2523682,272
1446561356698892,1,1920,1080,"/data/content/video/landmark/broadcast/2015/09/30/1443611992678412/1443611992678412_122.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2523683,255,"asset",0,2523683,272
1443739135494101,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443739052794579/1443739052794579_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2524826,255,"asset",102303,2524826,272
1443739170681478,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/01/1443725408512745/1443725408512745_150.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2524852,255,"asset",94868,2524852,272
1443740181054832,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443739733056274/1443739733056274_166.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525082,255,"asset",111803,2525082,272
1443796767903024,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443796621370650/1443796621370650_122.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525283,255,"asset",63334,2525283,272
1443796757146828,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443792490523038/1443792490523038_197.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525302,255,"asset",65027,2525302,272
1443819039659915,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443805174782640/1443805174782640_80.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525430,255,"asset",112775,2525430,272
1443809819861050,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443809335634409/1443809335634409_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525459,255,"asset",145435,2525459,272
1443809921565265,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443809345789001/1443809345789001_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525460,255,"asset",95104,2525460,272
1443816730967832,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443811626153815/1443811626153815_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525468,255,"asset",109171,2525468,272
1443816384728325,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/02/1443816167591111/1443816167591111_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525492,255,"asset",90378,2525492,272
1443969239837217,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/04/1443968667371079/1443968667371079_14.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2525917,255,"asset",137647,2525917,272
1443987832545140,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/04/1443987182074573/1443987182074573_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2526052,255,"asset",82292,2526052,272
1444067151420983,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/04/1443990273203539/1443990273203539_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2526055,255,"asset",96132,2526055,272
1444067171824186,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/04/1443990353199542/1443990353199542_234.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2526056,255,"asset",98879,2526056,272
1444217780299439,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/06/1444140201053912/1444140201053912_83.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2526717,255,"asset",139737,2526717,272
1444293644448189,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444229539321997/1444229539321997_62.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527144,255,"asset",164962,2527144,272
1444232674753395,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444231980208015/1444231980208015_138.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527191,255,"asset",103014,2527191,272
1444232917732246,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444232730436829/1444232730436829_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527200,255,"asset",63078,2527200,272
1444234037633173,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444233820587487/1444233820587487_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527205,255,"asset",82779,2527205,272
1444234386832972,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444234250967689/1444234250967689_18.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527211,255,"asset",54863,2527211,272
1444246382344796,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/07/1444244273982158/1444244273982158_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527301,255,"asset",102630,2527301,272
1444302873114159,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/08/1444301368135282/1444301368135282_66.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527579,255,"asset",165214,2527579,272
1444312366292756,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/08/1444312030682941/1444312030682941_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527701,255,"asset",109887,2527701,272
1444312554064777,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/08/1444312070361422/1444312070361422_182.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527702,255,"asset",111036,2527702,272
1444385835028957,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/08/1444336597698852/1444336597698852_18.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527887,255,"asset",96030,2527887,272
1444343956481329,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444342069677695/1444342069677695_27.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527902,255,"asset",94766,2527902,272
1444343103716545,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444342129500322/1444342129500322_77.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527903,255,"asset",99889,2527903,272
1444343383607591,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444342198735455/1444342198735455_122.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2527904,255,"asset",93800,2527904,272
1444391356370638,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444390262309317/1444390262309317_65.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528112,255,"asset",124971,2528112,272
1444403566640870,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444402915875110/1444402915875110_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528205,255,"asset",87084,2528205,272
1444404665539025,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444404066836212/1444404066836212_114.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528232,255,"asset",105647,2528232,272
1444418673592060,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/09/1444418230630592/1444418230630592_54.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528306,255,"asset",95713,2528306,272
1444478575510564,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/10/1444475637770094/1444475637770094_75.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528390,255,"asset",88064,2528390,272
1444477171809475,1,600,325,"/data/content/video/landmark/broadcast/2015/10/10/1444477149316566.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528393,255,"asset",38872,2528393,272
1444481560894071,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/10/1444477248116092/1444477248116092_98.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528399,255,"asset",104985,2528399,272
1444478443133003,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/10/1444478298731703/1444478298731703_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528410,255,"asset",67804,2528410,272
1444481139290748,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/10/1444480769398105/1444480769398105_9.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528428,255,"asset",123902,2528428,272
1444493951436058,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/10/1444493423234812/1444493423234812_257.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528501,255,"asset",84413,2528501,272
1444585575508571,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/11/1444585249511801/1444585249511801_53.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528788,255,"asset",138463,2528788,272
1444649630142192,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/11/1444585309178867/1444585309178867_62.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528789,255,"asset",103986,2528789,272
1444598948820015,1,300,160,"/data/content/video/landmark/broadcast/2015/10/11/1444598930930451.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528818,255,"asset",20654,2528818,272
1444597269927906,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/11/1444595092429268/1444595092429268_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528828,255,"asset",136952,2528828,272
1444597773797921,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/11/1444597503276483/1444597503276483_53.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528832,255,"asset",84880,2528832,272
1444648965320818,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/12/1444648587959837/1444648587959837_74.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2528961,255,"asset",81107,2528961,272
1444658198432985,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/12/1444657810170558/1444657810170558_4.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2529040,255,"asset",62652,2529040,272
1444678021148353,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/12/1444677876499323/1444677876499323_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2529220,255,"asset",103101,2529220,272
1444766250673717,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/13/1444749607316614/1444749607316614_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2529523,255,"asset",69846,2529523,272
1444821447440555,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/14/1444821327910110/1444821327910110_18.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2529834,255,"asset",85451,2529834,272
1444821752520729,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/14/1444821708178963/1444821708178963_34.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2529838,255,"asset",78014,2529838,272
1444846285878204,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/14/1444845366191967/1444845366191967_150.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530032,255,"asset",95192,2530032,272
1444900659474128,1,600,325,"/data/content/video/landmark/broadcast/2015/10/15/1444900582846277.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530167,255,"asset",106978,2530167,272
1444916291110243,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/15/1444916145821382/1444916145821382_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530305,255,"asset",82364,2530305,272
1444922701568939,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/15/1444922667635292/1444922667635292_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530373,255,"asset",99477,2530373,272
1445183235406364,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/16/1444999739960118/1444999739960118_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530630,255,"asset",109457,2530630,272
1445183080498786,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/18/1445181742746331/1445181742746331_62.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530632,255,"asset",111827,2530632,272
1445006050802130,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/16/1445005242121607/1445005242121607_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530682,255,"asset",88345,2530682,272
1445021556396178,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/16/1445021286208397/1445021286208397_42.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2530817,255,"asset",97205,2530817,272
1445183080678847,1,600,325,"/data/content/video/landmark/broadcast/2015/10/18/1445183065479094.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531143,255,"asset",124941,2531143,272
1445183302628271,1,600,325,"/data/content/video/landmark/broadcast/2015/10/18/1445183286092462.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531146,255,"asset",114281,2531146,272
1445183480595190,1,600,325,"/data/content/video/landmark/broadcast/2015/10/18/1445183465807227.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531148,255,"asset",171879,2531148,272
1445185315169001,1,600,325,"/data/content/video/landmark/broadcast/2015/10/18/1445185292082027.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531153,255,"asset",185570,2531153,272
1445200001691937,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/18/1445199897782638/1445199897782638_53.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531222,255,"asset",103269,2531222,272
1445203798825925,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/18/1445203468795054/1445203468795054_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531231,255,"asset",177257,2531231,272
1445249922793459,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/19/1445249722133677/1445249722133677_13.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531313,255,"asset",64232,2531313,272
1445250930055690,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/19/1445250092208456/1445250092208456_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531315,255,"asset",57883,2531315,272
1445268517469456,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/19/1445268427435895/1445268427435895_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531431,255,"asset",90508,2531431,272
1445291925547034,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/19/1445291494007150/1445291494007150_36.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531536,255,"asset",214484,2531536,272
1445332106411721,1,600,325,"/data/content/video/landmark/broadcast/2015/10/20/1445332062830364.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531630,255,"asset",28266,2531630,272
1445335145913853,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/20/1445334316177370/1445334316177370_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531653,255,"asset",72112,2531653,272
1445343755642400,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/20/1445343150005854/1445343150005854_15.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531705,255,"asset",85745,2531705,272
1445376125432358,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/20/1445375668758349/1445375668758349_58.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2531889,255,"asset",98602,2531889,272
1445436001483441,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/21/1445435765200232/1445435765200232_30.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532251,255,"asset",79713,2532251,272
1445438245266036,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/21/1445437976295837/1445437976295837_14.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532277,255,"asset",90504,2532277,272
1445537496968483,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/22/1445537234120099/1445537234120099_86.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532528,255,"asset",193562,2532528,272
1445509783473654,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/22/1445509456180904/1445509456180904_70.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532529,255,"asset",158176,2532529,272
1445537320867163,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/22/1445536994238698/1445536994238698_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532533,255,"asset",109491,2532533,272
1445518929654558,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/22/1445518888732301/1445518888732301_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532591,255,"asset",102359,2532591,272
1445529699776552,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/22/1445529412461422/1445529412461422_32.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2532750,255,"asset",147496,2532750,272
1445623581028114,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/23/1445623358528702/1445623358528702_23.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2533163,255,"asset",98344,2533163,272
1445684059630478,1,5184,3456,"/data/content/video/landmark/broadcast/2015/10/24/1445684018536779.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2533258,255,"asset",1476698,2533258,272
1445685694860857,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/24/1445685626511764/1445685626511764_39.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2533269,255,"asset",82408,2533269,272
1445880201187404,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/26/1445879841056120/1445879841056120_35.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2534140,255,"asset",111956,2534140,272
1445882030328953,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/26/1445881271508335/1445881271508335_58.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2534157,255,"asset",105082,2534157,272
1445954710854602,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/27/1445952297000116/1445952297000116_15.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2534551,255,"asset",122834,2534551,272
1446028257284799,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/28/1446028219430535/1446028219430535_44.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2535036,255,"asset",94221,2535036,272
1446031510242858,1,600,325,"/data/content/video/landmark/broadcast/2015/10/28/1446031357723447.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2535070,255,"asset",21550,2535070,272
1446074208222711,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/29/1446073893633889/1446073893633889_26.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2535451,255,"asset",53233,2535451,272
1446197687223940,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/30/1446197102570365/1446197102570365_47.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2536784,255,"asset",121846,2536784,272
1446197560203212,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/30/1446197122578669/1446197122578669_68.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2536785,255,"asset",67050,2536785,272
1446202761598080,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/30/1446202714543273/1446202714543273_98.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2536849,255,"asset",76694,2536849,272
1446212354035977,1,1920,1080,"/data/content/video/landmark/broadcast/2015/10/30/1446212117205744/1446212117205744_158.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2536931,255,"asset",87608,2536931,272
1446473843735922,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/01/1446399925617110/1446399925617110_29.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2537508,255,"asset",116959,2537508,272
1446466704617794,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/02/1446466145746334/1446466145746334_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2537793,255,"asset",66335,2537793,272
1446469497790496,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/02/1446469236255559/1446469236255559_59.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2537805,255,"asset",78132,2537805,272
1447065250872384,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/03/1446557841519749/1446557841519749_48.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2537947,255,"asset",151651,2537947,272
1446811752239633,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/03/1446553050211186/1446553050211186_71.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2537963,255,"asset",101175,2537963,272
1446542544758002,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/03/1446542437492907/1446542437492907_18.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2538106,255,"asset",61059,2538106,272
1446811821538623,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/03/1446567874351841/1446567874351841_52.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2538650,255,"asset",117403,2538650,272
1446633841944926,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/04/1446633772576007/1446633772576007_2.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2538986,255,"asset",104709,2538986,272
1446647439154378,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/04/1446647356440628/1446647356440628_62.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539147,255,"asset",64400,2539147,272
1446718419604852,1,600,325,"/data/content/video/landmark/broadcast/2015/11/05/1446718294654432.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539632,255,"asset",18811,2539632,272
1446734751789733,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/05/1446734231001527/1446734231001527_40.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539794,255,"asset",107199,2539794,272
1446742280691724,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/05/1446741782858128/1446741782858128_24.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539887,255,"asset",99961,2539887,272
1446748276717241,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/05/1446748004421831/1446748004421831_35.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539941,255,"asset",64114,2539941,272
1446748289519297,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/05/1446748005094519/1446748005094519_54.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539942,255,"asset",129905,2539942,272
1446751266068342,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/05/1446748784764232/1446748784764232_30.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2539944,255,"asset",73063,2539944,272
1446834440179860,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/06/1446833980214148/1446833980214148_188.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2541009,255,"asset",97562,2541009,272
1446843370732800,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/06/1446843102755639/1446843102755639_15.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2541192,255,"asset",141310,2541192,272
1447003807394825,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/08/1447003543921884/1447003543921884_86.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2543992,255,"asset",121965,2543992,272
1459507456079648,1,600,325,"/data/content/video/landmark/broadcast/2016/04/01/2612640-1459504236892854.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2612640,255,"asset",45553,2612640,272
1447345662401827,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/09/1447085660662859/1447085660662859_58.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2544292,255,"asset",141132,2544292,272
1447409095797213,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/09/1447089631947092/1447089631947092_173.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2544728,255,"asset",118639,2544728,272
1447093402109689,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/09/1447092713017936/1447092713017936_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2545263,255,"asset",94089,2545263,272
1447150066120341,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/10/1447148920919230/1447148920919230_50.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2545452,255,"asset",65853,2545452,272
1447416937372430,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447416903579006/1447416903579006_83.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2546001,255,"asset",163731,2546001,272
1447324633301697,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/12/1447323804939141/1447323804939141_65.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2546768,255,"asset",75765,2546768,272
1447327666788652,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/12/1447327155769779/1447327155769779_20.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2546862,255,"asset",128306,2546862,272
1447345079592749,1,600,325,"/data/content/video/landmark/broadcast/2015/11/12/1447344899886234.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547418,255,"asset",71074,2547418,272
1447419126354093,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447419004269851/1447419004269851_56.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547462,255,"asset",125618,2547462,272
1447354715355366,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/12/1447354544798078/1447354544798078_74.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547492,255,"asset",81162,2547492,272
1447358064055355,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/12/1447357786357347/1447357786357347_17.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547516,255,"asset",84521,2547516,272
1447415515140558,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447411502164545/1447411502164545_96.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547663,255,"asset",123026,2547663,272
1447415540082594,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447412942333667/1447412942333667_101.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547674,255,"asset",111903,2547674,272
1447413919035831,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447413722573197/1447413722573197_46.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547688,255,"asset",115478,2547688,272
1447418258489091,1,1920,1080,"/data/content/video/landmark/broadcast/2015/11/13/1447418114817322/1447418114817322_15.jpg","0000-00-00 00:00:00","0000-00-00 00:00:00",2547712,255,"asset",102157,2547712,272
